"","pid","parliament_number","name","dob","gender","start_date","end_date","riding_name","province","party_name","speaking_words","num_bills_passed","num_bills_failed","election_number"
"220",4830,37,"Ben Serré","","M","1997-09-22","2004-05-23","Timiskaming--Cochrane","ON","Lib",13405,0,0,38
"221",411,41,"Rod Bruinooge","1973-05-06","M","2006-04-03","2015-10-19","Winnipeg South","MB","C",13427,0,0,42
"222",2599,38,"Judi Longfield","","F","2004-10-04","2005-11-29","Whitby--Oshawa","ON","Lib",13436,0,0,39
"223",135,36,"Loyola Hearn","1943-03-25","M","1999-10-12","2004-05-23","St. John's West","NL","P.C.",13449,0,0,37
"224",242,38,"Geoff Regan","1959-11-22","M","2001-01-29","","Halifax West","NS","Lib",13533,0,1,39
"225",10,38,"Guy André","1959-11-17","M","2004-10-04","2011-03-26","Berthier--Maskinongé","QC","B.Q.",13599,0,0,39
"226",615,40,"Dona Cadman","1950-07-09","F","2008-11-18","2011-03-26","Surrey North","BC","C",13696,0,0,41
"227",3410,38,"Pat O'Brien","","M","1997-09-22","2005-06-05","London--Fanshawe","ON","Lib",13749,0,0,39
"228",5111,37,"Hélène Scherrer","","F","2001-01-29","2004-05-23","Louis-Hébert","QC","Lib",13958,0,1,38
"229",2241,38,"Ethel Blondin-Andrew","","F","1994-01-17","2005-11-29","Western Arctic","NT","Lib",13973,0,0,39
"230",7780,35,"Laurent Lavigne","","M","1994-01-17","1997-04-27","Beauharnois--Salaberry","QC","B.Q.",13994,0,0,36
"231",1757,38,"Denis Paradis","","M","1994-01-17","2005-11-29","Brome--Missisquoi","QC","Lib",14008,0,1,39
"232",76,35,"Roy Cullen","1944-12-31","M","1996-02-27","2008-09-07","Etobicoke North","ON","Lib",14037,0,0,36
"233",106,38,"Joe Fontana","1950-01-13","M","1997-09-22","2006-11-27","London North Centre","ON","Lib",14116,0,0,39
"234",2993,37,"David Kilgour","","M","1994-01-17","2004-05-23","Edmonton Southeast","AB","Lib",14147,0,0,38
"235",165,41,"Jack Layton","1950-07-18","M","2004-10-04","2011-08-22","Toronto--Danforth","ON","N.D.P.",14221,0,0,42
"236",605,40,"Devinder Shory","1958-08-03","M","2008-11-18","2015-10-19","Calgary Northeast","AB","C",14239,0,0,41
"237",184,38,"Diane Marleau","1943-06-21","F","1994-01-17","2008-09-07","Sudbury","ON","Lib",14339,0,0,39
"238",4823,37,"Stan Dromisky","","M","1994-01-17","2004-05-23","Thunder Bay--Atikokan","ON","Lib",14398,0,1,38
"239",8675,41,"Réjean Genest","","M","2011-05-02","2015-10-19","Shefford","QC","N.D.P.",14482,0,0,42
"240",3905,36,"Joe Clark","","M","1999-10-12","2000-10-22","Kings--Hants","NS","P.C.",14488,0,0,37
"241",3613,38,"Alain Boire","","M","2004-10-04","2005-11-29","Beauharnois--Salaberry","QC","B.Q.",14541,0,0,39
"242",6510,36,"Allan Kerpan","","M","1997-09-22","2000-10-22","Blackstrap","SK","Ref.",14564,0,0,37
"243",7373,35,"Jim Jordan","","M","1994-01-17","1997-04-27","Leeds--Grenville","ON","Lib",14676,0,0,36
"244",5024,35,"Mark Assad","","M","1994-01-17","1997-04-27","Gatineau--La Lièvre","QC","Lib",14780,0,0,36
"245",3127,38,"Jim Gouk","","M","2004-10-04","2005-11-29","Southern Interior","BC","C",14783,0,3,39
"246",3344,36,"Gar Knutson","","M","1997-09-22","2004-05-23","Elgin--Middlesex--London","ON","Lib",14866,0,0,37
"247",163,40,"Guy Lauzon","1944-04-06","M","2004-10-04","","Stormont--Dundas--South Glengarry","ON","C",15135,0,0,41
"248",4339,37,"Lawrence O'Brien","","M","1996-02-27","2005-11-29","Labrador","NL","Lib",15141,0,0,38
"249",602,40,"Ray Boughen","1937-05-25","M","2008-11-18","2015-10-19","Palliser","SK","C",15188,0,0,41
"250",153,38,"Wajid Khan","1946-04-24","M","2004-10-04","2007-01-04","Mississauga--Streetsville","ON","Lib",15260,0,1,39
"251",4589,35,"Ian Murray","","M","1994-01-17","2000-10-22","Lanark--Carleton","ON","Lib",15288,0,0,36
"252",36,38,"France Bonsant","1952-08-18","F","2004-10-04","2011-03-26","Compton--Stanstead","QC","B.Q.",15339,0,0,39
"253",139,38,"Mark Holland","1974-10-16","M","2004-10-04","2011-03-26","Ajax--Pickering","ON","Lib",15526,0,1,39
"254",7803,35,"Gaston Péloquin","","M","1994-01-17","1997-04-27","Brome--Missisquoi","QC","B.Q.",15528,0,0,36
"255",3820,37,"Yolande Thibeault","","F","1997-09-22","2004-05-23","Saint-Lambert","QC","Lib",15568,0,1,38
"256",41,38,"Diane Bourgeois","1949-11-14","F","2001-01-29","2011-03-26","Terrebonne--Blainville","QC","B.Q.",15586,0,1,39
"257",147,38,"Susan Kadis","1953-01-11","F","2004-10-04","2008-09-07","Thornhill","ON","Lib",15713,0,0,39
"258",100,37,"Mark Eyking","1960-08-30","M","2001-01-29","","Sydney--Victoria","NS","Lib",15752,0,0,38
"259",12,40,"Gérard Asselin","1950-04-19","M","2004-10-04","2011-03-26","Manicouagan","QC","B.Q.",15767,0,1,41
"260",7278,35,"Roy MacLaren","","M","1994-01-17","1997-04-27","Etobicoke North","ON","Lib",15826,0,0,36
"261",3465,38,"Marlene Catterall","","F","1997-09-22","2005-11-29","Ottawa West--Nepean","ON","Lib",15860,0,1,39
"262",3608,38,"Claude Drouin","","M","1997-09-22","2005-11-29","Beauce","QC","Lib",15902,0,0,39
"263",3899,38,"Dave Chatters","","M","2004-10-04","2005-11-29","Westlock--St. Paul","AB","C",15931,0,12,39
"264",1757,36,"Denis Paradis","","M","1994-01-17","2005-11-29","Brome--Missisquoi","QC","Lib",15938,0,0,37
"265",2733,37,"Sébastien Gagnon","","M","2002-09-30","2004-05-23","Lac-Saint-Jean--Saguenay","QC","B.Q.",16013,0,0,38
"266",227,37,"Jim Peterson","1941-07-30","M","1994-01-17","2008-03-17","Willowdale","ON","Lib",16090,0,0,38
"267",55,38,"Colin Carrie","1962-04-11","M","2004-10-04","","Oshawa","ON","C",16129,0,1,39
"268",278,39,"Belinda Stronach","1966-05-02","F","2005-05-17","2008-09-07","Newmarket--Aurora","ON","Lib",16155,0,0,40
"269",3415,37,"Rose-Marie Ur","","F","1997-09-22","2004-05-23","Lambton--Kent--Middlesex","ON","Lib",16166,0,0,38
"270",194,37,"Joe McGuire","1944-06-20","M","1994-01-17","2008-09-07","Egmont","PE","Lib",16167,0,0,38
"271",240,38,"Yasmin Ratansi","1951-01-04","F","2004-10-04","2011-03-26","Don Valley East","ON","Lib",16221,0,0,39
"272",232,39,"Louis Plamondon","1943-07-31","M","2006-04-03","2015-10-19","Bas-Richelieu--Nicolet--Bécancour","QC","B.Q.",16248,0,0,40
"273",3229,36,"Claudette Bradshaw","","F","1997-09-22","2000-10-22","Moncton","NB","Lib",16249,0,0,37
"274",2313,37,"Janko Peric","","M","1994-01-17","2004-05-23","Cambridge","ON","Lib",16317,0,4,38
"275",115,37,"Roger Gaudet","1945-05-26","M","2002-09-30","2004-05-23","Berthier--Montcalm","QC","B.Q.",16337,0,0,38
"276",3383,36,"Beth Phinney","","F","1994-01-17","2005-11-29","Hamilton Mountain","ON","Lib",16426,0,0,37
"277",241,38,"Karen Redman","1953-01-08","F","1997-09-22","2008-09-07","Kitchener Centre","ON","Lib",16460,0,0,39
"278",128,38,"Monique Guay","1959-10-27","F","2004-10-04","2011-03-26","Rivière-du-Nord","QC","B.Q.",16565,0,1,39
"279",22,38,"Don Bell","1942-03-10","M","2004-10-04","2008-09-07","North Vancouver","BC","Lib",16595,0,0,39
"280",20,35,"Colleen Beaumier","1944-11-08","F","1994-01-17","1997-04-27","Brampton","ON","Lib",16604,0,0,36
"281",4237,35,"Elijah Harper","","M","1994-01-17","1997-04-27","Churchill","MB","Lib",16619,0,0,36
"282",259,37,"Andy Scott","1955-03-16","M","1997-09-22","2008-09-07","Fredericton","NB","Lib",16628,0,0,38
"283",4641,37,"Tony Tirabassi","","M","2001-01-29","2004-05-23","Niagara Centre","ON","Lib",16636,0,0,38
"284",280,38,"Andrew Telegdi","1946-05-28","M","1997-09-22","2008-09-07","Kitchener--Waterloo","ON","Lib",16638,0,0,39
"285",38,38,"Robert Bouchard","1943-03-30","M","2004-10-04","2011-03-26","Chicoutimi--Le Fjord","QC","B.Q.",16672,0,0,39
"286",2219,37,"Andy Savoy","","M","2001-01-29","2005-11-29","Tobique--Mactaquac","NB","Lib",16711,0,0,38
"287",250,38,"Jean-Yves Roy","1949-07-21","M","2001-01-29","2005-11-29","Matapédia--Matane","QC","B.Q.",16757,0,1,39
"288",5700,35,"Jon Gerrard","","M","1994-01-17","1997-04-27","Portage--Interlake","MB","Lib",16790,0,0,36
"289",93,39,"Ken Dryden","1947-08-08","M","2004-10-04","2011-03-26","York Centre","ON","Lib",16828,0,0,40
"290",105,38,"Raymonde Folco","1940-03-16","F","2004-10-04","2011-03-26","Laval--Les Îles","QC","Lib",16847,0,0,39
"291",6054,35,"Christine Stewart","","F","1994-01-17","2000-10-22","Northumberland","ON","Lib",16876,0,0,36
"292",298,37,"Joe Volpe","1947-09-21","M","2001-01-29","2004-05-23","Eglinton--Lawrence","ON","Lib",17012,0,0,38
"293",3608,37,"Claude Drouin","","M","1997-09-22","2005-11-29","Beauce","QC","Lib",17023,0,0,38
"294",180,37,"Gurbax Malhi","1949-10-12","M","2001-01-29","2004-05-23","Bramalea--Gore--Malton--Springdale","ON","Lib",17056,0,0,38
"295",47,37,"Bonnie Brown","1960-08-31","F","1997-09-22","2008-09-07","Oakville","ON","Lib",17085,0,0,38
"296",9285,41,"Arnold Chan","","M","2014-06-30","","Scarborough--Agincourt","ON","Lib",17219,0,0,42
"297",255,38,"Francis Scarpaleggia","1957-06-06","M","2004-10-04","","Lac-Saint-Louis","QC","Lib",17228,0,0,39
"298",89,35,"Stéphane Dion","1955-09-28","M","1996-02-27","2015-10-19","Saint-Laurent--Cartierville","QC","Lib",17237,0,0,36
"299",232,40,"Louis Plamondon","1943-07-31","M","2006-04-03","2015-10-19","Bas-Richelieu--Nicolet--Bécancour","QC","B.Q.",17285,0,0,41
"300",215,41,"Gordon O'Connor","1939-05-18","M","2006-04-03","2015-10-19","Carleton--Mississippi Mills","ON","C",17286,0,0,42
"301",2780,38,"Bernard Cleary","","M","2004-10-04","2005-11-29","Louis-Saint-Laurent","QC","B.Q.",17470,0,0,39
"302",211,38,"Anita Neville","1942-07-22","F","2001-01-29","2011-03-26","Winnipeg South Centre","MB","Lib",17584,0,0,39
"303",191,38,"John McCallum","1950-04-09","M","2004-10-04","2015-10-19","Markham--Unionville","ON","Lib",17619,0,0,39
"304",2313,35,"Janko Peric","","M","1994-01-17","2004-05-23","Cambridge","ON","Lib",17672,0,0,36
"305",411,40,"Rod Bruinooge","1973-05-06","M","2006-04-03","2015-10-19","Winnipeg South","MB","C",17816,0,1,41
"306",202,38,"Larry Miller","1956-07-21","M","2004-10-04","2005-11-29","Grey--Bruce--Owen Sound","ON","C",17828,0,0,39
"307",52,38,"John Cannis","1951-11-04","M","1994-01-17","2011-03-26","Scarborough Centre","ON","Lib",17828,0,0,39
"308",6256,36,"Sergio Marchi","","M","1994-01-17","2000-10-22","York West","ON","Lib",17906,0,0,37
"309",9299,41,"Pat Perkins","","F","2014-11-17","2015-10-19","Whitby--Oshawa","ON","C",17912,0,0,42
"310",299,36,"Tom Wappel","1950-02-09","M","1997-09-22","2008-09-07","Scarborough Southwest","ON","Lib",17954,0,0,37
"311",178,38,"Dave MacKenzie","1946-06-12","M","2004-10-04","","Oxford","ON","C",17976,0,0,39
"312",12,36,"Gérard Asselin","1950-04-19","M","1994-01-17","2004-05-23","Charlevoix","QC","B.Q.",17989,0,0,37
"313",547,39,"Ève-Mary Thaï Thi Lac","1972-02-06","F","2007-09-18","2011-03-26","Saint-Hyacinthe--Bagot","QC","B.Q.",18007,0,0,40
"314",118,37,"John Godfrey","1942-12-19","M","1994-01-17","2008-09-07","Don Valley West","ON","Lib",18035,0,0,38
"315",1010,38,"Paddy Torsney","","F","1994-01-17","2005-11-29","Burlington","ON","Lib",18096,0,0,39
"316",24,38,"Carolyn Bennett","1950-12-20","F","1997-09-22","2015-10-19","St. Paul's","ON","Lib",18219,0,0,39
"317",160,39,"Jean Lapierre","1956-05-07","M","2004-10-04","2007-09-17","Outremont","QC","Lib",18316,0,0,40
"318",2313,36,"Janko Peric","","M","1994-01-17","2004-05-23","Cambridge","ON","Lib",18387,0,0,37
"319",3363,36,"Ovid Jackson","","M","1994-01-17","2000-10-22","Bruce--Grey","ON","Lib",18408,0,0,37
"320",98,38,"David Emerson","1945-09-17","M","2004-10-04","2005-11-29","Vancouver Kingsway","BC","Lib",18427,0,7,39
"321",2733,38,"Sébastien Gagnon","","M","2004-10-04","2005-11-29","Jonquière--Alma","QC","B.Q.",18593,0,0,39
"322",237,38,"Joe Preston","1955-06-14","M","2004-10-04","2015-10-19","Elgin--Middlesex--London","ON","C",18713,0,2,39
"323",3033,38,"Randy White","","M","2004-10-04","2005-11-29","Abbotsford","BC","C",18720,0,1,39
"324",4533,37,"Sheila Copps","","F","1994-01-17","2004-05-23","Hamilton East","ON","Lib",18744,0,6,38
"325",1757,35,"Denis Paradis","","M","1994-01-17","2005-11-29","Brome--Missisquoi","QC","Lib",18755,0,0,36
"326",149,36,"Nancy Karetak-Lindell","1957-12-10","F","1997-09-22","2008-09-07","Nunavut","NU","Lib",18776,0,0,37
"327",3371,36,"John O'Reilly","","M","1994-01-17","2000-10-22","Victoria--Haliburton","ON","Lib",18827,0,0,37
"328",3071,38,"Werner Schmidt","","M","2004-10-04","2005-11-29","Kelowna","BC","C",18856,0,1,39
"329",21,35,"Mauril Bélanger","1955-06-15","M","1994-01-17","2016-08-16","Ottawa--Vanier","ON","Lib",18877,0,0,36
"330",5024,37,"Mark Assad","","M","1997-09-22","2004-05-23","Gatineau","QC","Lib",18885,0,0,38
"331",3377,37,"Stan Keyes","","M","1994-01-17","2004-05-23","Hamilton West","ON","Lib",18907,0,1,38
"332",271,38,"Caroline St-Hilaire","1969-11-16","F","1997-09-22","2005-11-29","Longueuil","QC","B.Q.",18916,0,4,39
"333",274,36,"Paul Steckle","1942-05-10","M","1994-01-17","2008-09-07","Huron--Bruce","ON","Lib",19059,0,0,37
"334",193,38,"David McGuinty","1960-02-25","M","2004-10-04","","Ottawa South","ON","Lib",19062,0,0,39
"335",2773,38,"Odina Desrochers","","M","2004-10-04","2005-11-29","Lotbinière--Chutes-de-la-Chaudière","QC","B.Q.",19131,0,0,39
"336",3608,36,"Claude Drouin","","M","1997-09-22","2005-11-29","Beauce","QC","Lib",19223,0,0,37
"337",3454,38,"Ed Broadbent","","M","2004-10-04","2005-11-29","Ottawa Centre","ON","N.D.P.",19233,0,2,39
"338",170,38,"Yvon Lévesque","1940-03-10","M","2004-10-04","2005-11-29","Nunavik--Eeyou","QC","B.Q.",19255,0,0,39
"339",79,38,"Jean-Claude D'Amours","1972-12-19","M","2004-10-04","2011-03-26","Madawaska--Restigouche","NB","Lib",19287,0,0,39
"340",297,38,"Robert Vincent","1956-04-13","M","2004-10-04","2011-03-26","Shefford","QC","B.Q.",19289,0,1,39
"341",3532,35,"Bob Kilger","","M","1994-01-17","2000-10-22","Stormont--Dundas","ON","Lib",19398,0,0,36
"342",2373,38,"Gary Carr","","M","2004-10-04","2005-11-29","Halton","ON","Lib",19401,0,0,39
"343",127,39,"Albina Guarnieri","1953-06-23","F","2004-10-04","2011-03-26","Mississauga East--Cooksville","ON","Lib",19477,0,1,40
"344",247,38,"Lucienne Robillard","1945-06-16","F","1997-09-22","2008-09-07","Westmount--Ville-Marie","QC","Lib",19490,0,0,39
"345",93,40,"Ken Dryden","1947-08-08","M","2004-10-04","2011-03-26","York Centre","ON","Lib",19557,0,0,41
"346",227,39,"Jim Peterson","1941-07-30","M","1994-01-17","2008-03-17","Willowdale","ON","Lib",19560,0,0,40
"347",257,37,"Gary Schellenberger","1943-09-15","M","2002-09-30","2004-05-23","Perth--Middlesex","ON","P.C.",19586,0,0,38
"348",151,38,"Gerald Keddy","1953-02-15","M","2004-10-04","2015-10-19","South Shore--St. Margaret's","NS","C",19589,0,1,39
"349",131,38,"Art Hanger","1943-02-19","M","2004-10-04","2008-09-07","Calgary Northeast","AB","C",19596,0,4,39
"350",138,38,"Betty Hinton","1950-02-22","F","2004-10-04","2005-11-29","Kamloops--Thompson","BC","C",19750,0,1,39
"351",47,35,"Bonnie Brown","1960-08-31","F","1994-01-17","1997-04-27","Oakville--Milton","ON","Lib",19798,0,0,36
"352",3736,37,"Gérard Binet","","M","2001-01-29","2004-05-23","Frontenac--Mégantic","QC","Lib",19933,0,0,38
"353",4252,35,"David Iftody","","M","1994-01-17","2000-10-22","Provencher","MB","Lib",19982,0,0,36
"354",545,39,"Denis Lebel","1954-05-26","M","2007-09-18","2015-10-19","Roberval--Lac-Saint-Jean","QC","C",20002,0,0,40
"355",1698,35,"Walt Lastewka","","M","1994-01-17","2005-11-29","St. Catharines","ON","Lib",20002,0,0,36
"356",4255,36,"Ronald J. Duhamel","","M","1997-09-22","2002-09-16","Saint Boniface","MB","Lib",20159,0,0,37
"357",205,38,"Maria Minna","1948-03-14","F","1997-09-22","2011-03-26","Beaches--East York","ON","Lib",20166,0,0,39
"358",232,36,"Louis Plamondon","1943-07-31","M","1994-01-17","2000-10-22","Richelieu","QC","B.Q.",20223,0,0,37
"359",4136,37,"Joe Peschisolido","","M","2001-01-29","2002-01-27","Richmond","BC","CA",20281,0,2,38
"360",1738,37,"Eleni Bakopanos","","F","1997-09-22","2005-11-29","Ahuntsic","QC","Lib",20287,0,0,38
"361",164,38,"Carole Lavallée","1954-01-23","F","2004-10-04","2011-03-26","Saint-Bruno--Saint-Hubert","QC","B.Q.",20296,0,0,39
"362",168,38,"Marc Lemay","1951-04-04","M","2004-10-04","2011-03-26","Abitibi--Témiscamingue","QC","B.Q.",20301,0,0,39
"363",4713,37,"John Finlay","","M","1994-01-17","2004-05-23","Oxford","ON","Lib",20303,0,0,38
"364",12,39,"Gérard Asselin","1950-04-19","M","2004-10-04","2011-03-26","Manicouagan","QC","B.Q.",20304,0,0,40
"365",126,40,"Nina Grewal","1958-10-20","F","2004-10-04","2015-10-19","Fleetwood--Port Kells","BC","C",20308,0,1,41
"366",260,38,"Judy Sgro","1944-12-16","F","1999-10-12","2015-10-19","York West","ON","Lib",20360,0,0,39
"367",464,40,"Glen Pearson","1950-12-26","M","2006-11-28","2011-03-26","London North Centre","ON","Lib",20563,0,0,41
"368",2,40,"Diane Ablonczy","1949-05-06","F","2004-10-04","2015-10-19","Calgary Nose Hill","AB","C",20594,1,0,41
"369",4887,36,"Karen Kraft Sloan","","F","1997-09-22","2004-05-23","York North","ON","Lib",20595,0,0,37
"370",2728,38,"Liza Frulla","","F","2004-10-04","2005-11-29","Jeanne-Le Ber","QC","Lib",20669,0,2,39
"371",31,38,"Raynald Blais","1954-01-05","M","2004-10-04","2011-03-26","Gaspésie--Îles-de-la-Madeleine","QC","B.Q.",20788,0,0,39
"372",3344,37,"Gar Knutson","","M","1997-09-22","2004-05-23","Elgin--Middlesex--London","ON","Lib",20798,0,0,38
"373",16,38,"Navdeep Bains","1977-06-16","M","2004-10-04","2011-03-26","Mississauga--Brampton South","ON","Lib",20846,0,0,39
"374",5178,36,"Jean-Paul Marchand","","M","1997-09-22","2000-10-22","Québec East","QC","B.Q.",20874,0,0,37
"375",1262,38,"Marc Godbout","","M","2004-10-04","2005-11-29","Ottawa--Orléans","ON","Lib",20927,0,0,39
"376",3402,36,"Joe Jordan","","M","1997-09-22","2004-05-23","Leeds--Grenville","ON","Lib",21015,0,0,37
"377",197,36,"Dan McTeague","1962-10-16","M","1997-09-22","2004-05-23","Pickering--Ajax--Uxbridge","ON","Lib",21029,0,0,37
"378",296,38,"Maurice Vellacott","1955-09-29","M","2004-10-04","2015-10-19","Saskatoon--Wanuskewin","SK","C",21058,0,2,39
"379",2379,35,"Tony Valeri","","M","1994-01-17","1997-04-27","Lincoln","ON","Lib",21098,0,0,36
"380",278,38,"Belinda Stronach","1966-05-02","F","2005-05-17","2008-09-07","Newmarket--Aurora","ON","Lib",21111,0,0,39
"381",181,38,"John Maloney","1945-01-05","M","2004-10-04","2008-09-07","Welland","ON","Lib",21115,0,1,39
"382",2775,38,"Roger Clavet","","M","2004-10-04","2005-11-29","Louis-Hébert","QC","B.Q.",21116,0,1,39
"383",78,38,"Rodger Cuzner","1955-11-04","M","2004-10-04","","Cape Breton--Canso","NS","Lib",21194,0,1,39
"384",3849,38,"Stéphane Bergeron","","M","2001-01-29","2005-11-29","Verchères--Les Patriotes","QC","B.Q.",21242,0,0,39
"385",101,38,"Meili Faille","1972-06-18","F","2004-10-04","2011-03-26","Vaudreuil--Soulanges","QC","B.Q.",21250,0,0,39
"386",8692,41,"Sana Hassainia","","F","2011-05-02","2014-08-20","Verchères--Les Patriotes","QC","N.D.P.",21313,0,1,42
"387",545,40,"Denis Lebel","1954-05-26","M","2007-09-18","2015-10-19","Roberval--Lac-Saint-Jean","QC","C",21355,0,0,41
"388",129,38,"Helena Guergis","1969-02-19","F","2004-10-04","2010-04-08","Simcoe--Grey","ON","C",21452,0,1,39
"389",2888,37,"Diane St-Jacques","","F","2000-09-12","2004-05-23","Shefford","QC","Lib",21503,0,0,38
"390",2599,36,"Judi Longfield","","F","1997-09-22","2004-05-23","Whitby--Ajax","ON","Lib",21512,0,0,37
"391",230,38,"Pauline Picard","1947-04-27","F","1994-01-17","2008-09-07","Drummond","QC","B.Q.",21548,0,0,39
"392",3204,37,"Rey D. Pagtakhan","","M","1997-09-22","2004-05-23","Winnipeg North--St. Paul","MB","Lib",21692,0,2,38
"393",2379,37,"Tony Valeri","","M","1997-09-22","2004-05-23","Stoney Creek","ON","Lib",21723,0,1,38
"394",1757,37,"Denis Paradis","","M","1994-01-17","2005-11-29","Brome--Missisquoi","QC","Lib",21725,0,0,38
"395",205,37,"Maria Minna","1948-03-14","F","1997-09-22","2011-03-26","Beaches--East York","ON","Lib",21767,0,0,38
"396",3160,38,"David Anderson","","M","1994-01-17","2005-11-29","Victoria","BC","Lib",21885,0,0,39
"397",118,35,"John Godfrey","1942-12-19","M","1994-01-17","2008-09-07","Don Valley West","ON","Lib",21949,0,0,36
"398",4195,36,"Sophia Leung","","F","1997-09-22","2004-05-23","Vancouver Kingsway","BC","Lib",22006,0,0,37
"399",64,38,"Michael Chong","1971-11-22","M","2004-10-04","","Wellington--Halton Hills","ON","C",22080,0,0,39
"400",6324,36,"Maurice Godin","","M","1994-01-17","2000-10-22","Châteauguay","QC","B.Q.",22082,0,0,37
"401",4554,35,"Larry McCormick","","M","1994-01-17","2004-05-23","Hastings--Frontenac--Lennox And Addington","ON","Lib",22108,0,0,36
"402",273,38,"Brent St. Denis","1950-05-27","M","2004-10-04","2008-09-07","Algoma--Manitoulin--Kapuskasing","ON","Lib",22234,0,0,39
"403",87,38,"Barry Devolin","1963-03-10","M","2004-10-04","2015-10-19","Haliburton--Kawartha Lakes--Brock","ON","C",22251,0,0,39
"404",291,38,"Merv Tweed","1955-08-06","M","2004-10-04","2013-08-31","Brandon--Souris","MB","C",22282,0,0,39
"405",8021,35,"Benoît Tremblay","","M","1994-01-17","1997-04-27","Rosemont","QC","B.Q.",22330,0,0,36
"406",3648,38,"Denise Poirier-Rivard","","F","2004-10-04","2005-11-29","Châteauguay--Saint-Constant","QC","B.Q.",22412,0,0,39
"407",7344,35,"Rex Crawford","","M","1994-01-17","1997-04-27","Kent","ON","Lib",22420,0,0,36
